Id,Score
673682,5.0
673684,4.0
673687,4.0
673695,3.0
673698,4.0
673712,4.0
673715,4.0
673720,5.0
673725,3.0
673728,4.0
673740,4.0
673741,4.0
673747,4.0
673771,5.0
673774,4.0
673775,5.0
673776,4.0
673781,4.0
673783,4.0
673802,4.0
673806,4.0
673812,3.0
673818,3.0
673831,5.0
673834,4.0
673839,5.0
673840,5.0
673860,5.0
673874,5.0
673878,4.0
673881,4.0
673884,5.0
673887,4.0
673893,5.0
673900,4.0
673912,4.0
673917,4.0
673922,3.0
673923,4.0
673925,4.0
673931,4.0
673935,5.0
673936,5.0
673945,5.0
673946,5.0
673947,5.0
673948,5.0
673960,5.0
673961,3.0
673965,5.0
673967,3.0
673968,3.0
673975,4.0
673982,3.0
673985,3.0
673990,4.0
673994,5.0
674001,5.0
674006,5.0
674012,3.0
674017,3.0
674018,3.0
674027,1.0
674032,4.0
674035,4.0
674037,3.0
674038,3.0
674044,3.0
674047,4.0
674056,3.0
674069,2.0
674071,4.0
674074,3.0
674075,2.0
674083,4.0
674085,2.0
674098,5.0
674100,4.0
674102,4.0
674112,2.0
674125,3.0
674140,4.0
674141,4.0
674150,4.0
674160,4.0
674166,3.0
674167,3.0
674182,4.0
674195,4.0
674196,4.0
674200,4.0
674201,5.0
674202,4.0
674205,4.0
674209,4.0
674211,4.0
674213,4.0
674223,4.0
674232,5.0
674233,5.0
674236,5.0
674243,4.0
674245,3.0
674251,4.0
674253,4.0
674266,4.0
674267,5.0
674269,4.0
674271,5.0
674272,3.0
674274,4.0
674277,5.0
674280,4.0
674282,4.0
674288,5.0
674299,5.0
674300,3.0
674308,3.0
674323,3.0
674326,5.0
674327,4.0
674334,4.0
674337,4.0
674338,5.0
674354,4.0
674357,4.0
674364,4.0
674370,4.0
674375,3.0
674376,5.0
674379,2.0
674381,4.0
674382,5.0
674386,5.0
674393,1.0
674408,4.0
674411,4.0
674413,4.0
674415,2.0
674424,4.0
674426,4.0
674436,3.0
674448,4.0
674459,5.0
674473,3.0
674479,4.0
674483,3.0
674494,3.0
674495,5.0
674498,4.0
674504,5.0
674508,4.0
674509,5.0
674510,4.0
674519,5.0
674522,5.0
674523,3.0
674542,4.0
674543,5.0
674550,4.0
674559,5.0
674562,5.0
674564,5.0
674586,3.0
674595,4.0
674598,5.0
674620,4.0
674624,4.0
674630,2.0
674649,5.0
674650,1.0
674655,5.0
674661,4.0
674662,4.0
674664,5.0
674667,5.0
674671,4.0
674676,5.0
674681,4.0
674685,5.0
674698,5.0
674699,4.0
674703,5.0
674706,4.0
674716,5.0
674718,5.0
674720,3.0
674724,4.0
674727,4.0
674730,5.0
674731,5.0
674740,5.0
674747,4.0
674749,5.0
674750,5.0
674757,5.0
674766,4.0
674770,3.0
674773,4.0
674779,4.0
674788,5.0
674792,4.0
674793,5.0
674795,4.0
674796,3.0
674798,4.0
674808,2.0
674809,4.0
674814,2.0
674818,3.0
674823,3.0
674834,5.0
674835,4.0
674839,5.0
674850,3.0
674851,5.0
674858,5.0
674865,4.0
674873,4.0
674875,4.0
674881,5.0
674882,2.0
674892,4.0
674895,3.0
674905,4.0
674907,5.0
674916,5.0
674924,4.0
674937,4.0
674938,5.0
674947,5.0
674956,5.0
674959,2.0
674966,4.0
674980,4.0
674990,5.0
674994,4.0
674995,5.0
675011,5.0
675015,5.0
675019,5.0
675020,4.0
675029,4.0
675035,5.0
675038,4.0
675046,5.0
675051,4.0
675055,4.0
675056,5.0
675058,4.0
675059,4.0
675060,4.0
675062,4.0
675071,5.0
675082,5.0
675085,4.0
675087,3.0
675090,4.0
675097,4.0
675101,4.0
675112,4.0
675120,4.0
675129,4.0
675135,4.0
675136,5.0
675140,4.0
675144,4.0
675157,5.0
675159,5.0
675160,4.0
675162,5.0
675164,5.0
675170,4.0
675171,4.0
675175,4.0
675178,5.0
675181,5.0
675195,5.0
675228,3.0
675239,4.0
675240,4.0
675244,5.0
675249,5.0
675251,5.0
675256,5.0
675262,5.0
675263,5.0
675268,5.0
675274,5.0
675280,3.0
675281,4.0
675284,3.0
675297,5.0
675299,5.0
675317,5.0
675318,4.0
675321,5.0
675328,5.0
675331,5.0
675338,4.0
675345,3.0
675353,4.0
675358,1.0
675359,4.0
675364,5.0
675378,5.0
675393,3.0
675397,2.0
675398,3.0
675399,3.0
675401,3.0
675405,4.0
675408,3.0
675410,4.0
675411,4.0
675416,1.0
675420,4.0
675425,2.0
675427,4.0
675442,4.0
675443,3.0
675451,3.0
675457,4.0
675459,3.0
675461,4.0
675462,0.0
675467,4.0
675474,5.0
675485,4.0
675486,3.0
675495,3.0
675503,4.0
675504,4.0
675517,3.0
675526,4.0
675531,4.0
675536,5.0
675547,4.0
675553,4.0
675561,5.0
675563,4.0
675585,2.0
675589,4.0
675603,5.0
675605,4.0
675606,4.0
675611,5.0
675613,5.0
675622,5.0
675626,3.0
675629,5.0
675633,5.0
675649,4.0
675652,5.0
675657,5.0
675670,5.0
675671,5.0
675680,5.0
675682,5.0
675690,5.0
675693,4.0
675697,4.0
675703,4.0
675705,5.0
675710,4.0
675711,5.0
675717,5.0
675721,5.0
675724,4.0
675725,5.0
675737,5.0
675742,5.0
675748,4.0
675750,5.0
675754,5.0
675755,5.0
675759,4.0
675760,5.0
675761,5.0
675765,4.0
675766,4.0
675768,5.0
675777,5.0
675783,5.0
675786,5.0
675794,2.0
675796,4.0
675808,4.0
675816,2.0
675818,4.0
675821,5.0
675823,5.0
675824,4.0
675826,4.0
675827,3.0
675831,5.0
675834,4.0
675843,3.0
675847,5.0
675852,4.0
675875,2.0
675880,5.0
675885,4.0
675890,4.0
675892,5.0
675897,5.0
675922,5.0
675926,1.0
675928,4.0
675929,4.0
675931,5.0
675935,5.0
675938,3.0
675944,4.0
675946,5.0
675949,5.0
675969,2.0
675972,5.0
675977,4.0
675978,5.0
675983,5.0
676001,4.0
676003,4.0
676007,3.0
676008,4.0
676009,4.0
676012,4.0
676015,5.0
676016,4.0
676021,4.0
676024,4.0
676026,5.0
676035,2.0
676042,3.0
676047,4.0
676049,5.0
676051,3.0
676052,1.0
676058,4.0
676059,5.0
676071,5.0
676073,1.0
676081,3.0
676083,3.0
676098,4.0
676108,0.0
676120,3.0
676149,3.0
676151,4.0
676162,4.0
676163,4.0
676164,4.0
676170,4.0
676185,5.0
676187,5.0
676193,3.0
676201,4.0
676203,3.0
676205,3.0
676206,5.0
676209,2.0
676214,4.0
676215,4.0
676220,4.0
676233,4.0
676241,3.0
676247,4.0
676250,3.0
676252,4.0
676254,5.0
676257,3.0
676259,4.0
676263,5.0
676265,4.0
676272,4.0
676276,4.0
676278,4.0
676279,3.0
676288,5.0
676292,5.0
676294,4.0
676301,5.0
676303,4.0
676304,5.0
676306,4.0
676307,3.0
676311,2.0
676314,4.0
676322,4.0
676325,4.0
676327,5.0
676330,5.0
676334,5.0
676348,5.0
676365,4.0
676374,4.0
676384,4.0
676393,3.0
676395,4.0
676398,4.0
676400,4.0
676402,4.0
676412,4.0
676416,5.0
676422,5.0
676427,3.0
676428,4.0
676429,5.0
676431,5.0
676432,5.0
676436,5.0
676438,5.0
676439,4.0
676448,3.0
676451,5.0
676459,4.0
676461,5.0
676462,3.0
676469,4.0
676471,4.0
676473,5.0
676474,5.0
676477,3.0
676483,4.0
676486,5.0
676488,5.0
676491,5.0
676495,2.0
676517,4.0
676528,2.0
676530,5.0
676541,4.0
676549,4.0
676551,4.0
676552,4.0
676556,5.0
676559,4.0
676561,4.0
676565,3.0
676569,4.0
676585,4.0
676587,4.0
676590,5.0
676601,1.0
676602,3.0
676604,3.0
676612,3.0
676615,5.0
676617,3.0
676622,4.0
676623,5.0
676626,4.0
676636,4.0
676637,5.0
676649,4.0
676661,5.0
676663,5.0
676669,5.0
676670,5.0
676681,4.0
676682,4.0
676683,4.0
676685,5.0
676687,2.0
676692,4.0
676705,4.0
676707,4.0
676712,1.0
676716,2.0
676721,4.0
676723,4.0
676744,4.0
676762,4.0
676768,4.0
676771,5.0
676775,4.0
676777,5.0
676778,2.0
676779,5.0
676784,4.0
676790,4.0
676800,5.0
676807,5.0
676811,4.0
676812,4.0
676813,5.0
676816,2.0
676817,4.0
676820,4.0
676823,4.0
676834,3.0
676839,5.0
676840,4.0
676843,4.0
676844,5.0
676845,5.0
676862,5.0
676867,4.0
676869,4.0
676885,4.0
676886,4.0
676893,3.0
676901,4.0
676902,3.0
676906,4.0
676909,5.0
676911,5.0
676915,5.0
676921,5.0
676923,4.0
676925,5.0
676928,1.0
676935,5.0
676941,5.0
676945,5.0
676947,4.0
676950,5.0
676952,3.0
676963,3.0
676967,4.0
676968,4.0
676983,5.0
676986,5.0
676988,4.0
676990,5.0
676991,1.0
676992,5.0
676993,4.0
677015,3.0
677017,5.0
677032,4.0
677038,3.0
677045,4.0
677048,2.0
677054,4.0
677060,1.0
677067,5.0
677069,5.0
677071,4.0
677075,3.0
677078,5.0
677085,5.0
677091,3.0
677093,5.0
677096,4.0
677124,5.0
677125,4.0
677130,4.0
677131,5.0
677133,4.0
677135,4.0
677143,5.0
677147,4.0
677157,4.0
677161,4.0
677166,4.0
677168,3.0
677170,4.0
677172,5.0
677175,3.0
677177,4.0
677178,3.0
677183,5.0
677191,5.0
677193,4.0
677208,4.0
677211,4.0
677212,4.0
677216,4.0
677223,4.0
677230,3.0
677236,4.0
677237,3.0
677240,4.0
677242,4.0
677248,5.0
677256,4.0
677261,4.0
677268,5.0
677279,5.0
677287,5.0
677288,5.0
677290,5.0
677305,4.0
677306,5.0
677315,3.0
677319,5.0
677326,5.0
677340,5.0
677347,5.0
677348,5.0
677349,5.0
677353,4.0
677354,4.0
677359,4.0
677361,4.0
677362,4.0
677363,5.0
677365,4.0
677370,2.0
677373,5.0
677382,5.0
677385,4.0
677397,5.0
677398,4.0
677405,5.0
677406,5.0
677407,5.0
677412,5.0
677413,5.0
677414,4.0
677419,5.0
677421,5.0
677422,5.0
677432,5.0
677437,5.0
677469,4.0
677470,5.0
677471,5.0
677476,5.0
677481,5.0
677486,5.0
677488,4.0
677492,5.0
677493,4.0
677498,4.0
677502,4.0
677504,4.0
677505,5.0
677508,4.0
677511,4.0
677519,5.0
677520,5.0
677525,3.0
677526,4.0
677529,5.0
677533,3.0
677537,2.0
677539,1.0
677546,3.0
677548,2.0
677550,3.0
677554,3.0
677556,2.0
677560,2.0
677565,2.0
677571,5.0
677577,4.0
677578,5.0
677580,5.0
677582,5.0
677587,4.0
677594,4.0
677599,5.0
677605,5.0
677618,4.0
677626,4.0
677628,5.0
677636,2.0
677637,5.0
677649,4.0
677653,5.0
677654,5.0
677668,5.0
677670,4.0
677684,4.0
677688,3.0
677691,4.0
677706,4.0
677717,4.0
677726,4.0
677734,3.0
677735,4.0
677761,4.0
677765,3.0
677777,3.0
677779,3.0
677780,4.0
677786,4.0
677787,3.0
677793,5.0
677797,2.0
677799,2.0
677802,2.0
677803,4.0
677807,2.0
677811,4.0
677812,4.0
677815,4.0
677816,3.0
677824,4.0
677825,4.0
677827,3.0
677834,5.0
677855,4.0
677856,4.0
677863,4.0
677870,2.0
677871,5.0
677872,4.0
677875,5.0
677880,4.0
677883,3.0
677886,5.0
677891,4.0
677892,4.0
677893,4.0
677897,3.0
677908,5.0
677910,5.0
677922,4.0
677939,5.0
677963,5.0
677969,4.0
677972,5.0
677975,3.0
677976,5.0
677977,3.0
677981,4.0
677990,4.0
677991,4.0
677994,4.0
677997,4.0
677998,5.0
677999,4.0
678026,4.0
678032,5.0
678039,5.0
678058,4.0
678060,5.0
678066,3.0
678067,5.0
678080,5.0
678092,5.0
678096,5.0
678099,4.0
678101,4.0
678122,4.0
678125,3.0
678127,3.0
678131,3.0
678137,2.0
678139,3.0
678146,2.0
678149,4.0
678154,4.0
678156,4.0
678158,4.0
678170,5.0
678171,1.0
678173,5.0
678178,2.0
678183,4.0
678192,4.0
678197,5.0
678205,4.0
678206,4.0
678207,3.0
678220,5.0
678221,3.0
678226,5.0
678228,4.0
678231,5.0
678234,5.0
678239,5.0
678241,4.0
678243,5.0
678246,3.0
678249,3.0
678258,5.0
678259,4.0
678262,2.0
678263,3.0
678266,4.0
678270,2.0
678271,4.0
678274,4.0
678280,3.0
678287,4.0
678291,5.0
678293,4.0
678301,3.0
678312,4.0
678314,4.0
678315,4.0
678320,4.0
678321,4.0
678329,4.0
678333,4.0
678335,4.0
678339,4.0
678340,4.0
678352,4.0
678353,4.0
678370,4.0
678376,4.0
678377,4.0
678384,0.0
678385,5.0
678392,4.0
678400,3.0
678416,2.0
678422,3.0
678438,4.0
678444,5.0
678448,4.0
678449,4.0
678452,5.0
678470,3.0
678475,5.0
678486,3.0
678487,5.0
678494,4.0
678501,5.0
678508,4.0
678512,5.0
678513,3.0
678515,4.0
678527,4.0
678539,3.0
678549,4.0
678580,3.0
678581,2.0
678597,3.0
678598,5.0
678606,3.0
678608,4.0
678611,4.0
678612,4.0
678616,5.0
678619,3.0
678620,2.0
678623,3.0
678633,5.0
678636,5.0
678637,5.0
678654,5.0
678663,5.0
678667,5.0
678677,5.0
678682,5.0
678699,4.0
678701,4.0
678703,3.0
678704,4.0
678708,4.0
678710,4.0
678718,4.0
678721,5.0
678725,3.0
678737,5.0
678741,4.0
678744,3.0
678746,3.0
678754,4.0
678762,5.0
678782,4.0
678789,4.0
678790,3.0
678794,3.0
678796,5.0
678801,5.0
678808,4.0
678811,5.0
678818,5.0
678824,5.0
678837,4.0
678843,3.0
678845,4.0
678853,2.0
678854,4.0
678856,4.0
678864,4.0
678869,4.0
678876,5.0
678883,5.0
678891,4.0
678896,2.0
678898,4.0
678910,2.0
678913,3.0
678914,4.0
678932,4.0
678933,5.0
678938,5.0
678944,3.0
678945,2.0
678946,5.0
678953,4.0
678954,5.0
678955,4.0
678958,3.0
678969,4.0
678976,2.0
679003,4.0
679005,3.0
679019,4.0
679022,5.0
679027,4.0
679034,3.0
679044,5.0
679046,4.0
679050,5.0
679053,2.0
679058,3.0
679060,2.0
679068,5.0
679069,5.0
679072,5.0
679078,3.0
679080,4.0
679084,4.0
679095,4.0
679096,5.0
679108,4.0
679114,5.0
679123,4.0
679130,4.0
679131,4.0
679140,5.0
679142,4.0
679144,5.0
679146,5.0
679148,4.0
679150,4.0
679155,4.0
679156,5.0
679157,5.0
679159,3.0
679166,3.0
679167,4.0
679175,5.0
679181,3.0
679196,4.0
679205,5.0
679208,4.0
679213,5.0
679218,5.0
679219,5.0
679228,5.0
679233,5.0
679236,5.0
679242,2.0
679246,4.0
679248,3.0
679260,3.0
679274,4.0
679290,2.0
679297,4.0
679312,4.0
679323,3.0
679326,2.0
679327,2.0
679339,4.0
679345,3.0
679349,4.0
679355,4.0
679361,2.0
679365,3.0
679371,5.0
679389,4.0
679398,2.0
679405,3.0
679412,2.0
679414,3.0
679418,4.0
679439,4.0
679442,5.0
679445,4.0
679447,4.0
679450,4.0
679459,5.0
679460,3.0
679469,2.0
679478,3.0
679481,4.0
679482,3.0
679488,4.0
679514,3.0
679517,4.0
679520,5.0
679529,4.0
679530,5.0
679531,4.0
679536,3.0
679537,5.0
679547,4.0
679556,4.0
679558,2.0
679560,4.0
679565,4.0
679570,3.0
679571,4.0
679573,3.0
679582,2.0
679587,5.0
679589,4.0
679591,4.0
679616,3.0
679619,4.0
679623,3.0
679627,5.0
679629,4.0
679639,5.0
679643,4.0
679644,4.0
679668,5.0
679679,2.0
679680,5.0
679681,5.0
679687,5.0
679693,4.0
679696,5.0
679703,5.0
679709,4.0
679720,5.0
679726,4.0
679727,5.0
679728,4.0
679734,5.0
679735,4.0
679736,5.0
679737,5.0
679748,3.0
679760,3.0
679762,4.0
679763,5.0
679773,4.0
679781,4.0
679784,2.0
679791,3.0
679794,3.0
679798,4.0
679810,4.0
679825,5.0
679831,5.0
679835,4.0
679836,2.0
679854,4.0
679855,5.0
679856,5.0
679857,5.0
679864,5.0
679880,5.0
679881,5.0
679884,4.0
679890,4.0
679892,4.0
679896,4.0
679899,5.0
679903,2.0
679910,5.0
679911,5.0
679915,5.0
679916,5.0
679921,5.0
679925,5.0
679936,5.0
679938,5.0
679956,4.0
679957,4.0
679958,4.0
679961,3.0
679963,4.0
679966,4.0
679972,4.0
679979,4.0
679985,4.0
679998,4.0
680005,5.0
680022,4.0
680024,5.0
680039,5.0
680040,3.0
680042,4.0
680054,5.0
680070,3.0
680078,4.0
680079,4.0
680089,4.0
680090,5.0
680101,5.0
680110,4.0
680111,5.0
680118,1.0
680122,3.0
680138,4.0
680140,4.0
680145,4.0
680147,5.0
680150,5.0
680156,5.0
680161,5.0
680163,5.0
680164,5.0
680170,4.0
680171,2.0
680173,4.0
680185,4.0
680195,3.0
680203,3.0
680210,2.0
680225,4.0
680228,1.0
680229,4.0
680230,4.0
680235,4.0
680236,5.0
680247,5.0
680249,4.0
680251,5.0
680256,4.0
680259,4.0
680262,3.0
680263,3.0
680267,5.0
680276,5.0
680278,4.0
680295,4.0
680298,4.0
680304,4.0
680308,4.0
680310,4.0
680311,4.0
680323,5.0
680327,4.0
680332,5.0
680333,4.0
680334,4.0
680335,5.0
680339,5.0
680341,5.0
680344,4.0
680348,5.0
680350,4.0
680352,5.0
680357,5.0
680359,4.0
680364,4.0
680373,5.0
680376,5.0
680397,3.0
680398,4.0
680400,3.0
680409,4.0
680410,4.0
680428,2.0
680433,4.0
680434,3.0
680453,3.0
680472,4.0
680481,3.0
680484,3.0
680486,3.0
680497,4.0
680501,0.0
680507,4.0
680516,5.0
680526,5.0
680528,5.0
680529,5.0
680531,4.0
680536,5.0
680537,5.0
680545,4.0
680549,5.0
680554,5.0
680562,4.0
680568,5.0
680573,4.0
680577,5.0
680587,5.0
680592,4.0
680598,4.0
680600,5.0
680609,5.0
680623,5.0
680629,4.0
680645,4.0
680648,4.0
680665,3.0
680666,2.0
680675,4.0
680685,3.0
680707,4.0
680713,3.0
680722,3.0
680723,4.0
680728,4.0
680729,4.0
680733,4.0
680736,2.0
680738,5.0
680741,4.0
680745,4.0
680752,4.0
680756,4.0
680757,5.0
680759,4.0
680769,3.0
680778,4.0
680780,3.0
680781,3.0
680788,4.0
680799,5.0
680800,4.0
680811,4.0
680812,5.0
680816,2.0
680827,4.0
680828,3.0
680848,3.0
680853,2.0
680861,3.0
680877,4.0
680884,4.0
680894,4.0
680901,4.0
680904,5.0
680909,4.0
680910,4.0
680913,4.0
680918,4.0
680919,5.0
680934,3.0
680939,4.0
680947,4.0
680953,4.0
680975,4.0
680978,5.0
680980,5.0
680985,4.0
680992,2.0
680993,4.0
681000,4.0
681001,5.0
681004,5.0
681006,5.0
681015,4.0
681017,5.0
681021,4.0
681024,4.0
681039,5.0
681057,4.0
681058,4.0
681062,4.0
681078,5.0
681088,5.0
681091,4.0
681092,4.0
681096,5.0
681105,4.0
681111,4.0
681112,4.0
681123,4.0
681128,5.0
681144,4.0
681157,4.0
681162,3.0
681166,5.0
681172,4.0
681173,5.0
681181,5.0
681183,5.0
681188,4.0
681193,3.0
681206,4.0
681208,4.0
681214,2.0
681219,3.0
681229,3.0
681239,4.0
681242,4.0
681245,4.0
681247,3.0
681248,4.0
681261,5.0
681269,5.0
681276,4.0
681277,5.0
681279,4.0
681293,4.0
681295,3.0
681301,5.0
681308,4.0
681317,5.0
681318,2.0
681320,5.0
681324,4.0
681328,5.0
681337,5.0
681344,5.0
681349,4.0
681351,4.0
681354,5.0
681356,2.0
681357,4.0
681360,4.0
681365,5.0
681374,3.0
681376,4.0
681381,4.0
681391,3.0
681392,3.0
681394,5.0
681399,5.0
681405,5.0
681410,4.0
681418,5.0
681431,4.0
681432,4.0
681433,4.0
681437,4.0
681439,3.0
681463,5.0
681464,3.0
681465,5.0
681473,4.0
681475,5.0
681476,4.0
681478,3.0
681480,4.0
681488,3.0
681490,3.0
681491,5.0
681493,5.0
681496,4.0
681498,4.0
681503,5.0
681504,2.0
681509,5.0
681523,5.0
681552,5.0
681557,5.0
681558,5.0
681568,4.0
681570,4.0
681574,4.0
681583,5.0
681594,4.0
681598,5.0
681609,4.0
681610,4.0
681613,3.0
681618,4.0
681624,4.0
681633,4.0
681635,5.0
681642,5.0
681643,5.0
681647,5.0
681652,5.0
681654,4.0
681655,4.0
681671,4.0
681674,5.0
681676,5.0
681677,4.0
681684,4.0
681688,4.0
681689,4.0
681690,4.0
681691,2.0
681697,4.0
681698,5.0
681702,4.0
681704,4.0
681705,4.0
681714,4.0
681717,2.0
681720,4.0
681722,5.0
681723,3.0
681728,3.0
681732,4.0
681733,4.0
681739,4.0
681741,4.0
681742,4.0
681749,5.0
681750,3.0
681751,4.0
681752,5.0
681781,4.0
681786,3.0
681793,2.0
681796,4.0
681810,5.0
681813,4.0
681816,5.0
681821,3.0
681825,5.0
681827,3.0
681829,5.0
681836,4.0
681837,4.0
681839,5.0
681841,5.0
681845,5.0
681847,5.0
681857,5.0
681863,4.0
681875,4.0
681897,5.0
681907,5.0
681918,5.0
681923,4.0
681924,5.0
681927,5.0
681929,5.0
681930,4.0
681932,5.0
681934,5.0
681935,4.0
681940,5.0
681941,3.0
681943,5.0
681962,4.0
681978,2.0
681984,4.0
681985,1.0
681986,4.0
681989,3.0
681990,3.0
681996,4.0
681997,2.0
682000,0.0
682001,4.0
682005,3.0
682019,2.0
682022,3.0
682024,4.0
682027,4.0
682030,2.0
682039,3.0
682066,0.0
682072,4.0
682073,2.0
682075,1.0
682082,2.0
682087,2.0
682098,3.0
682113,3.0
682122,2.0
682131,4.0
682135,5.0
682170,5.0
682171,4.0
682179,4.0
682196,3.0
682198,2.0
682203,4.0
682204,5.0
682226,4.0
682227,5.0
682229,4.0
682230,4.0
682232,4.0
682248,4.0
682250,3.0
682255,3.0
682256,4.0
682259,4.0
682260,5.0
682277,4.0
682286,2.0
682287,4.0
682291,4.0
682293,3.0
682298,5.0
682299,4.0
682305,4.0
682309,4.0
682311,4.0
682314,3.0
682323,3.0
682325,5.0
682328,5.0
682329,4.0
682333,4.0
682341,4.0
682344,5.0
682346,2.0
682347,4.0
682352,4.0
682353,4.0
682359,3.0
682360,4.0
682373,3.0
682385,5.0
682391,4.0
682401,3.0
682403,5.0
682405,2.0
682421,4.0
682426,3.0
682427,4.0
682430,2.0
682433,5.0
682440,4.0
682442,4.0
682448,5.0
682449,5.0
682456,4.0
682457,3.0
682459,5.0
682462,4.0
682465,4.0
682469,4.0
682470,3.0
682479,3.0
682502,3.0
682505,4.0
682515,4.0
682536,4.0
682551,5.0
682555,4.0
682563,5.0
682565,4.0
682568,4.0
682573,3.0
682574,3.0
682583,5.0
682588,4.0
682592,5.0
682595,3.0
682596,3.0
682597,5.0
682600,4.0
682608,4.0
682611,4.0
682614,4.0
682617,4.0
682620,4.0
682621,4.0
682622,4.0
682628,5.0
682640,5.0
682641,4.0
682643,5.0
682652,4.0
682655,4.0
682664,5.0
682668,5.0
682672,4.0
682679,5.0
682682,5.0
682683,5.0
682688,4.0
682693,4.0
682708,5.0
682715,4.0
682725,5.0
682750,4.0
682754,5.0
682763,4.0
682778,5.0
682781,5.0
682789,4.0
682804,1.0
682821,4.0
682824,1.0
682854,4.0
682858,4.0
682860,2.0
682862,5.0
682873,4.0
682876,4.0
682877,4.0
682878,3.0
682883,5.0
682892,3.0
682903,4.0
682904,5.0
682907,4.0
682910,4.0
682915,3.0
682918,4.0
682941,2.0
682944,3.0
682945,5.0
682949,3.0
682952,4.0
682956,3.0
682958,4.0
682963,4.0
682964,4.0
682965,4.0
682971,3.0
682972,4.0
682977,5.0
682978,4.0
682979,4.0
682986,5.0
682988,4.0
682989,4.0
682992,4.0
683013,3.0
683022,3.0
683024,4.0
683027,3.0
683028,5.0
683033,4.0
683034,4.0
683036,4.0
683037,4.0
683043,4.0
683051,4.0
683065,4.0
683070,4.0
683072,5.0
683086,4.0
683089,4.0
683093,4.0
683097,3.0
683098,4.0
683127,4.0
683131,5.0
683132,4.0
683145,5.0
683148,3.0
683152,3.0
683155,4.0
683156,5.0
683158,5.0
683164,5.0
683168,5.0
683179,4.0
683186,4.0
683187,5.0
683191,4.0
683193,5.0
683194,5.0
683200,4.0
683208,4.0
683214,5.0
683216,4.0
683218,5.0
683228,4.0
683238,4.0
683239,4.0
683241,4.0
683247,4.0
683260,4.0
683265,4.0
683269,4.0
683270,5.0
683271,4.0
683280,4.0
683294,4.0
683307,3.0
683316,4.0
683317,4.0
683324,5.0
683331,3.0
683332,5.0
683334,5.0
683337,4.0
683338,5.0
683347,4.0
683348,4.0
683349,4.0
683351,4.0
683361,4.0
683363,2.0
683367,4.0
683416,4.0
683450,4.0
683451,4.0
683453,4.0
683471,5.0
683478,4.0
683480,4.0
683483,3.0
683496,4.0
683498,3.0
683502,4.0
683507,5.0
683510,4.0
683513,4.0
683515,4.0
683517,4.0
683519,5.0
683520,4.0
683530,5.0
683531,4.0
683532,4.0
683533,5.0
683547,5.0
683548,4.0
683550,5.0
683556,4.0
683557,4.0
683564,4.0
683572,4.0
683595,5.0
683603,5.0
683604,4.0
683612,5.0
683619,5.0
683622,4.0
683624,4.0
683627,4.0
683628,4.0
683633,4.0
683636,5.0
683650,4.0
683654,4.0
683655,4.0
683659,4.0
683665,3.0
683670,4.0
683677,4.0
683687,4.0
683688,4.0
683689,4.0
683695,4.0
683703,5.0
683711,5.0
683715,4.0
683722,4.0
683725,4.0
683730,4.0
683741,4.0
683751,4.0
683765,5.0
683767,5.0
683772,5.0
683777,4.0
683782,2.0
683785,4.0
683789,5.0
683796,5.0
683824,5.0
683830,5.0
683835,5.0
683849,5.0
683850,5.0
683858,4.0
683872,5.0
683878,4.0
683885,4.0
683886,4.0
683891,5.0
683895,4.0
683910,5.0
683911,5.0
683915,4.0
683916,5.0
683919,5.0
683930,4.0
683934,4.0
683937,5.0
683941,4.0
683952,4.0
683955,4.0
683957,5.0
683977,4.0
683979,4.0
684001,4.0
684014,0.0
684017,5.0
684026,4.0
684035,4.0
684040,4.0
684046,5.0
684049,2.0
684054,5.0
684057,4.0
684063,5.0
684071,4.0
684073,2.0
684076,4.0
684080,4.0
684098,4.0
684103,3.0
684126,5.0
684129,4.0
684132,5.0
684141,4.0
684145,5.0
684147,4.0
684148,2.0
684150,4.0
684152,4.0
684161,5.0
684163,5.0
684167,4.0
684176,4.0
684188,4.0
684195,4.0
684201,4.0
684203,5.0
684204,4.0
684206,4.0
684208,3.0
684211,4.0
684236,4.0
684237,4.0
684238,4.0
684244,4.0
684248,4.0
684251,4.0
684258,4.0
684260,2.0
684264,4.0
684265,4.0
684267,5.0
684278,2.0
684294,5.0
684295,4.0
684297,4.0
684300,3.0
684303,4.0
684315,4.0
684320,4.0
684322,3.0
684334,5.0
684337,4.0
684344,4.0
684345,4.0
684362,4.0
684367,4.0
684369,4.0
684379,5.0
684386,5.0
684394,2.0
684399,4.0
684401,4.0
684402,4.0
684404,4.0
684407,4.0
684409,5.0
684416,4.0
684419,3.0
684420,4.0
684426,3.0
684429,5.0
684448,4.0
684458,4.0
684460,2.0
684469,5.0
684471,3.0
684473,3.0
684475,3.0
684481,5.0
684486,2.0
684492,3.0
684498,4.0
684502,5.0
684508,4.0
684510,5.0
684517,3.0
684522,4.0
684524,4.0
684526,4.0
684529,5.0
684533,5.0
684538,5.0
684541,4.0
684552,2.0
684555,4.0
684558,5.0
684569,5.0
684574,3.0
684576,5.0
684578,4.0
684579,4.0
684582,4.0
684587,5.0
684589,5.0
684593,5.0
684611,4.0
684613,4.0
684619,5.0
684623,3.0
684633,4.0
684634,4.0
684637,3.0
684654,5.0
684655,5.0
684657,5.0
684672,5.0
684675,5.0
684676,1.0
684681,4.0
684693,4.0
684698,5.0
684703,5.0
684713,5.0
684714,5.0
684726,5.0
684728,3.0
684732,4.0
684733,4.0
684738,5.0
684745,4.0
684746,4.0
684750,5.0
